SubjectID,X-Grade,Pass,n_attempts,n_assignments_attempted,n_code_states_attempts,mean_score_attempt,median_score_attempt,std_score_attempt,min_score_attempt,max_score_attempt,n_correct_attempts,correct_attempt_rate,active_days_attempts,first_attempt_day_from_start,last_attempt_day_from_start,attempts_per_active_day,n_problems_attempted,n_solved_problems,mean_attempts_per_problem,median_attempts_per_problem,max_attempts_single_problem,mean_first_score_problem,mean_last_score_problem,mean_best_score_problem,mean_score_improvement_problem,n_first_attempt_correct,solve_rate,first_attempt_correct_rate,n_compile_events_total,n_compile_success_total,n_compile_errors_total,compile_success_rate,compile_error_rate,phase_n_attempts_early,phase_n_attempts_late,phase_n_attempts_middle,phase_mean_score_early,phase_mean_score_late,phase_mean_score_middle,phase_correct_rate_early,phase_correct_rate_late,phase_correct_rate_middle,score_change_late_early,correct_rate_change_late_early,attempts_change_late_early,mean_gap_hours,median_gap_hours,max_gap_hours,n_large_gaps_24h,n_large_gaps_72h
ec1a874203c55517f71dfe34ba86744fb41138693a65832b20cfa6f533f75e09,54.0,0,141,5,141,0.39423805673758866,0.0357143,0.4482455407878601,0.0,1.0,41,0.2907801418439716,65,7.012777777777778,72.53357638888889,2.1363636363636362,43,39,3.2790697674418605,2.0,13,0.4968382930232558,0.9465702558139534,0.9465702558139534,0.44973196279069766,17,0.9069767441860465,0.3953488372093023,141,72,69,0.5106382978723404,0.48936170212765956,47,47,47,0.38396312765957447,0.3628046425531915,0.43594639999999996,0.2978723404255319,0.23404255319148937,0.3404255319148936,-0.021158485106382963,-0.06382978723404253,0,11.232136904761905,0.01125,560.87,5,4
048fce7bd5670d2ce6215f41856aea059973fb280ce1067c7896d7e982dce89a,32.25,0,245,5,245,0.5449022865306123,0.6875,0.4534165862985432,0.0,1.0,103,0.4204081632653061,70,1.9755324074074074,72.53467592592592,3.4507042253521125,50,50,4.9,3.0,29,0.60341072,1.0,1.0,0.39658928000000004,24,1.0,0.48,245,160,85,0.6530612244897959,0.3469387755102041,82,82,81,0.514820731707317,0.691435,0.4270134592592593,0.36585365853658536,0.6097560975609756,0.2839506172839506,0.176614268292683,0.24390243902439024,0,6.940243624772314,0.010555555555555556,556.4213888888889,7,6
c680435725f2cafc681abd19b42f002d0f35298c929bbd106403609fc6261bee,53.44,0,271,5,271,0.3806177313653136,0.0909091,0.4206454281523386,0.0,1.0,50,0.18450184501845018,70,1.961712962962963,72.22688657407407,3.816901408450704,50,47,5.42,3.0,25,0.302256082,0.9675238,0.98561904,0.6652677180000001,8,0.94,0.16,271,144,127,0.5313653136531366,0.46863468634686345,91,90,90,0.36007972527472526,0.3802805688888889,0.4017211,0.15384615384615385,0.23333333333333334,0.16666666666666666,0.020200843614163633,0.07948717948717948,-1,6.245793209876544,0.007638888888888889,501.7213888888889,7,6
f443bbd96f97f46715406d27b026e030447ad9e96d55300a62dcdb54bf95a4f3,86.44,1,190,5,190,0.42167210684210527,0.28991599999999995,0.41127395362878927,0.0,1.0,44,0.23157894736842105,66,6.2281712962962965,72.57148148148148,2.8358208955223883,48,42,3.9583333333333335,3.0,15,0.34991750208333333,0.9446174583333334,0.9458429479166667,0.59469995625,13,0.875,0.2708333333333333,190,127,63,0.6684210526315789,0.33157894736842103,64,63,63,0.5167430468750001,0.3928320015873016,0.3539322095238095,0.3125,0.23809523809523808,0.14285714285714285,-0.12391104528769847,-0.07440476190476192,-1,8.42454732510288,0.009722222222222222,595.2041666666667,5,5
78b97b24e7b9929a2394388b957622713a424929419979469d005d10b34ed639,68.25,1,268,5,268,0.4226551809701492,0.352941,0.4102896304273464,0.0,1.0,56,0.208955223880597,70,1.9740046296296296,72.03162037037038,3.7746478873239435,50,49,5.36,3.5,29,0.42233886400000004,0.98461538,0.98461538,0.5622765160000001,13,0.98,0.26,268,190,78,0.7089552238805971,0.291044776119403,90,89,89,0.5513289944444445,0.38209855056179776,0.3330922247191011,0.36666666666666664,0.12359550561797752,0.1348314606741573,-0.16923044388264674,-0.24307116104868912,-1,6.2973137744486065,0.023333333333333334,579.8733333333333,5,5
b43a0433ebcd4615d10b350555c5aae6a34f0b8dd322cdf508fd58dd4ff0b5c5,64.75,1,500,5,500,0.4200686988,0.466667,0.35911055612892545,0.0,1.0,45,0.09,70,2.0194212962962963,72.09956018518518,7.042253521126761,50,45,10.0,6.0,63,0.314991634,0.9738262,0.9738262,0.658834566,2,0.9,0.04,500,376,124,0.752,0.248,167,167,166,0.4779106101796407,0.3962405700598802,0.38585001385542167,0.1317365269461078,0.07784431137724551,0.060240963855421686,-0.08167004011976048,-0.053892215568862284,0,3.3705878423513695,0.011666666666666667,531.1358333333334,4,4
bd967167b9a70cc58353beeb439070461fdb8560c896ff070e6900aa37187d74,28.5,0,64,4,64,0.682529765625,1.0,0.46483823517232187,0.0,1.0,42,0.65625,65,7.502789351851852,72.56746527777777,0.9696969696969697,40,37,1.6,1.0,11,0.9480000000000001,0.967047625,0.967047625,0.019047625000000002,37,0.925,0.925,64,44,20,0.6875,0.3125,22,21,21,0.7272727272727273,1.0,0.3181859523809524,0.7272727272727273,1.0,0.23809523809523808,0.2727272727272727,0.2727272727272727,-1,24.78654320987654,0.016666666666666666,889.1738888888889,3,3
b65b6d24572830c97c47256ad70692e4abc7c290ffa8cefe322be469accd8d5e,66.34,1,542,5,542,0.3686212027675277,0.263158,0.3694600428972542,0.0,1.0,67,0.12361623616236163,66,6.1288425925925925,72.24976851851852,8.08955223880597,50,50,10.84,6.0,55,0.36341144200000003,1.0,1.0,0.636588558,10,1.0,0.2,542,378,164,0.6974169741697417,0.3025830258302583,181,181,180,0.4327386243093923,0.3561710806629834,0.3166668627777778,0.16574585635359115,0.08287292817679558,0.12222222222222222,-0.07656754364640889,-0.08287292817679558,0,2.9332758266584515,0.0125,531.8438888888888,5,5
c553dc3283c858d600428ab9da98653a77b7cd25b18d42f7e342f50e3dd2811d,71.44,1,350,5,350,0.3683652534285714,0.230769,0.40229942613932507,0.0,1.0,52,0.14857142857142858,65,7.110543981481482,72.42407407407407,5.303030303030303,50,50,7.0,5.0,39,0.154679702,1.0,1.0,0.8453202980000001,2,1.0,0.04,350,201,149,0.5742857142857143,0.4257142857142857,117,117,116,0.4364865128205128,0.36647143846153846,0.30156688275862065,0.17094017094017094,0.1623931623931624,0.11206896551724138,-0.07001507435897436,-0.008547008547008544,0,4.491474848774276,0.015,541.1252777777778,4,4
9fa16bb176ae097dc1ff36d812d98bec769aa6f3709545c752ce403e0d3acc40,53.31,0,544,5,544,0.3869302494485294,0.363636,0.3616898283418827,0.0,1.0,35,0.06433823529411764,67,4.2327662037037035,71.40953703703704,8.0,43,34,12.651162790697674,9.0,66,0.3213704418604651,0.9268046046511628,0.9387232093023257,0.6054341627906976,5,0.7906976744186046,0.11627906976744186,544,376,168,0.6911764705882353,0.3088235294117647,182,181,181,0.435270789010989,0.33170496187845305,0.3935479226519337,0.08791208791208792,0.055248618784530384,0.049723756906077346,-0.10356582713253593,-0.032663469127557535,-1,2.9691390423572743,0.016666666666666666,478.5177777777778,4,4
16d4c5bf7eb5f6e804de07bd9f16ac0c6242adaecf20fa778a69734dd8e8aba8,52.31,0,351,5,351,0.30544864472934474,0.0,0.3958638173442697,0.0,1.0,55,0.15669515669515668,66,3.967488425925926,70.21489583333333,5.2388059701492535,50,50,7.02,6.0,21,0.21331353,1.0,1.0,0.78668647,5,1.0,0.1,351,181,170,0.5156695156695157,0.4843304843304843,117,117,117,0.37173758547008545,0.2175957623931624,0.3270125863247863,0.1623931623931624,0.15384615384615385,0.15384615384615385,-0.15414182307692306,-0.008547008547008544,0,4.542679365079365,0.01152777777777778,485.9586111111111,7,6
a911b94c45c75c9742f985664b28a5e51c9562b9423efe24b3b1ea0da99ea920,44.25,0,56,5,56,0.9664835178571429,1.0,0.15626372182458856,0.0,1.0,52,0.9285714285714286,64,7.361296296296296,72.30232638888889,0.8615384615384616,50,50,1.12,1.0,2,0.9624615400000001,1.0,1.0,0.037538459999999996,46,1.0,0.92,56,55,1,0.9821428571428571,0.017857142857142856,19,19,18,0.9684210526315788,1.0,0.9290598333333333,0.9473684210526315,1.0,0.8333333333333334,0.03157894736842115,0.052631578947368474,0,28.337904040404037,0.0125,546.9730555555556,4,4
f9a459fa3ddd5b14d229dc44184452d5ad5700ded46bca132647340ff5778ab1,47.25,0,82,5,82,0.6778422682926829,1.0,0.45091410954752603,0.0,1.0,51,0.6219512195121951,61,7.154120370370371,68.26847222222223,1.3225806451612903,50,49,1.64,1.0,9,0.77433198,0.99894736,0.99894736,0.22461538,37,0.98,0.74,82,59,23,0.7195121951219512,0.2804878048780488,28,27,27,0.5612245,0.7707231111111111,0.7058983703703704,0.5357142857142857,0.7407407407407407,0.5925925925925926,0.20949861111111112,0.205026455026455,-1,18.107956104252402,0.034444444444444444,498.14444444444445,4,4
2bd924c625258c3d7c9399287b1e634338d5a3d34d8b4c4793ba7b2d2568d386,28.81,0,138,5,138,0.5785712028985508,0.84,0.46643626918625924,0.0,1.0,58,0.42028985507246375,67,1.9755902777777778,69.35797453703704,2.0294117647058822,50,49,2.76,1.0,16,0.6192,0.9992,0.9992,0.38,30,0.98,0.6,138,86,52,0.6231884057971014,0.37681159420289856,46,46,46,0.4339415,0.8165217391304348,0.4852503695652174,0.2608695652173913,0.717391304347826,0.2826086956521739,0.3825802391304348,0.45652173913043476,0,11.804213300892133,0.011944444444444445,480.77805555555557,5,5
2ddee81d097f550d3cb4a5197f616502bbf5cba763db4afca0c88f9c6f6c355d,44.5,0,237,5,237,0.36964295443037976,0.0,0.4430731901675001,0.0,1.0,58,0.24472573839662448,66,1.9750347222222222,68.62224537037036,3.537313432835821,50,50,4.74,2.5,38,0.444,1.0,1.0,0.556,22,1.0,0.44,237,114,123,0.4810126582278481,0.5189873417721519,79,79,79,0.33354430379746836,0.35314224303797465,0.4222423164556962,0.08860759493670886,0.24050632911392406,0.4050632911392405,0.01959793924050629,0.1518987341772152,0,6.777682438794726,0.0125,479.44916666666666,5,4
d5b8de8db1cf22f45e0efd08dc7b38431edfdc53aca4038204460398cd6c21ee,65.72,1,287,5,287,0.303672681533101,0.0,0.39868786890788144,0.0,1.0,49,0.17073170731707318,70,1.9657291666666667,72.03039351851852,4.042253521126761,44,42,6.5227272727272725,5.5,23,0.23847854545454544,0.9810023181818182,0.9810023181818182,0.7425237727272727,9,0.9545454545454546,0.20454545454545456,287,141,146,0.4912891986062718,0.5087108013937283,96,96,95,0.3554026458333333,0.278570546875,0.2767645589473684,0.22916666666666666,0.11458333333333333,0.16842105263157894,-0.07683209895833332,-0.11458333333333333,0,5.879552253302253,0.010277777777777778,499.6069444444444,10,6
ff02364c8aab08a51916bd6a58bf7337b5d60939ee9b5381cce52e3ccbcd6b6d,77.29,1,372,5,372,0.3970651438172043,0.32,0.40473688569414806,0.0,1.0,61,0.1639784946236559,70,1.9755555555555555,72.46677083333333,5.23943661971831,50,50,7.44,4.0,49,0.3751777,1.0,1.0,0.6248223,16,1.0,0.32,372,237,135,0.6370967741935484,0.3629032258064516,124,124,124,0.41789842741935485,0.41282384677419354,0.36047315725806456,0.18548387096774194,0.23387096774193547,0.07258064516129033,-0.0050745806451613085,0.04838709677419353,0,4.560078616352201,0.011111111111111112,502.9611111111111,7,6
c7e19683c93c7fcbfab6f259ebe943a44204981dbf5af4dfc37ef26961758906,65.97,1,476,5,476,0.18878944411764706,0.0,0.32599312876877506,0.0,1.0,39,0.0819327731092437,65,7.520706018518519,72.56846064814815,7.212121212121212,41,35,11.609756097560975,6.0,58,0.28919860975609757,0.9364436097560975,0.9575818292682927,0.647245,11,0.8536585365853658,0.2682926829268293,476,182,294,0.38235294117647056,0.6176470588235294,159,159,158,0.18557031635220128,0.25858847421383646,0.12178815,0.050314465408805034,0.1509433962264151,0.04430379746835443,0.07301815786163518,0.10062893081761005,0,3.286623391812866,0.01,552.6975,8,6
62fcdb6ab7d866469212eb68cea38fd06fa6c92dc597ad7711f73cb039111976,67.0,1,373,5,373,0.37078834611260053,0.2,0.40097461125113093,0.0,1.0,59,0.1581769436997319,70,1.980625,72.54542824074075,5.253521126760563,50,49,7.46,6.0,45,0.323031474,0.99111112,0.99111112,0.668079646,5,0.98,0.1,373,212,161,0.5683646112600537,0.4316353887399464,125,124,124,0.3717195864,0.33357690403225804,0.40706103790322584,0.144,0.1935483870967742,0.13709677419354838,-0.03814268236774199,0.0495483870967742,-1,4.552567951015532,0.010277777777777778,490.31666666666666,9,7
d86cb3d8304a2cede047c31ebe6619f33357872d26a21d1367318821e35e09cf,49.5,0,201,5,201,0.3664728860696517,0.0,0.43259537235409135,0.0,1.0,49,0.24378109452736318,66,2.017777777777778,68.18017361111112,3.0,50,46,4.02,3.0,13,0.369937372,0.98272236,0.98272236,0.612784988,10,0.92,0.2,201,104,97,0.5174129353233831,0.48258706467661694,67,67,67,0.35280494776119403,0.4671202089552239,0.2794935014925373,0.26865671641791045,0.31343283582089554,0.14925373134328357,0.11431526119402985,0.04477611940298509,0,7.939487499999999,0.018055555555555554,542.6416666666667,9,9
2dea2a547b0c8f5941d4565073ac4423acfe59e2139b3d4ae5144ee135fa8eff,30.06,0,95,5,95,0.652212747368421,1.0,0.44714272918641534,0.0,1.0,53,0.5578947368421052,68,1.970914351851852,70.2803125,1.3768115942028984,50,50,1.9,1.0,10,0.828,1.0,1.0,0.172,40,1.0,0.8,95,67,28,0.7052631578947368,0.29473684210526313,32,32,31,0.357421875,0.8199405,0.7833746774193548,0.28125,0.65625,0.7419354838709677,0.46251862499999996,0.375,0,17.44069739952719,0.010694444444444444,509.745,6,5
a424f1f01cfab62373257c0cb81da9502e4d88af9bb5f68ac4794f8fef3c2b85,68.5,1,355,5,355,0.31414828253521127,0.0,0.37914903896385926,0.0,1.0,44,0.12394366197183099,70,1.9653819444444445,72.14496527777777,5.0,50,44,7.1,5.0,41,0.22267275,0.934378074,0.9461757799999999,0.711705324,5,0.88,0.1,355,184,171,0.5183098591549296,0.48169014084507045,119,118,118,0.25638256302521006,0.34254048728813563,0.3440113372881356,0.15126050420168066,0.17796610169491525,0.0423728813559322,0.08615792426292557,0.02670559749323459,-1,4.757937853107345,0.01583333333333333,517.5211111111112,7,5
598c03472e7a8089a50c5cf01bb63e48c05f1a79ee4898185c5f1ef294d8622a,77.66,1,316,5,316,0.41717379177215186,0.37980749999999996,0.37804294874906275,0.0,1.0,50,0.15822784810126583,65,7.000636574074074,72.49875,4.787878787878788,50,49,6.32,3.0,39,0.425945262,0.9876923,0.9876923,0.561747038,15,0.98,0.3,316,227,89,0.7183544303797469,0.28164556962025317,106,105,105,0.40326954339622645,0.44260518571428575,0.4057790676190476,0.2358490566037736,0.12380952380952381,0.11428571428571428,0.039335642318059305,-0.11203953279424977,-1,4.9903324514991185,0.01,554.0536111111111,4,4
30c3cfd79bdbd5af40c1c98fdb35f86d4063932bb980ab41105faeb500bb7a59,33.0,0,176,5,176,0.48222246590909096,0.6794875,0.45942557286568064,0.0,1.0,52,0.29545454545454547,65,5.437592592592592,71.29925925925926,2.6666666666666665,50,50,3.52,1.0,25,0.6971282,0.98,1.0,0.2828718,33,1.0,0.66,176,117,59,0.6647727272727273,0.3352272727272727,59,59,58,0.46765538983050847,0.6820512542372882,0.29376658620689655,0.15254237288135594,0.5932203389830508,0.13793103448275862,0.2143958644067797,0.44067796610169485,0,9.032457142857144,0.011111111111111112,525.9513888888889,5,4
fd8111a7935742d5d198fb6ba2224bf1b772974b7c17e145837a4bc4512efe8a,71.93,1,317,5,317,0.40785824605678234,0.307692,0.414432100709931,0.0,1.0,64,0.20189274447949526,70,0.0,70.20392361111111,4.464788732394366,50,49,6.34,4.5,31,0.298078542,0.97142858,0.99142858,0.6733500379999999,8,0.98,0.16,317,207,110,0.6529968454258676,0.3470031545741325,106,106,105,0.4615013113207547,0.3762395754716981,0.3856240952380952,0.22641509433962265,0.2169811320754717,0.1619047619047619,-0.08526173584905661,-0.009433962264150941,0,5.331943565400844,0.013333333333333332,489.80444444444447,10,5
e50725c0eeae06d5084a25d7cae981462f08ed57e7e604cb824844793a5c6dcc,83.44,1,188,5,188,0.45957415212765956,0.386752,0.4123799928733175,0.0,1.0,45,0.2393617021276596,65,6.960833333333333,72.56414351851852,2.8484848484848486,50,45,3.76,2.5,18,0.471905296,0.9709397599999999,0.9742731,0.499034464,12,0.9,0.24,188,139,49,0.7393617021276596,0.26063829787234044,63,63,62,0.548008946031746,0.3967202746031746,0.4335806403225806,0.3492063492063492,0.15873015873015872,0.20967741935483872,-0.1512886714285714,-0.19047619047619047,0,8.419676173499703,0.016666666666666666,538.4275,6,5
54750e433d92006537b7a49eedc6002e0c97db298cb995f21f8746b7c79d43ce,40.5,0,161,5,161,0.3251933850931677,0.0,0.4593597486848278,0.0,1.0,46,0.2857142857142857,63,7.10769675925926,70.31994212962962,2.515625,50,46,3.22,2.0,11,0.42,0.92,0.93866666,0.5,21,0.92,0.42,161,57,104,0.35403726708074534,0.6459627329192547,54,54,53,0.38988096296296293,0.35185185185185186,0.23212383018867924,0.3333333333333333,0.35185185185185186,0.16981132075471697,-0.03802911111111107,0.018518518518518545,0,9.481836805555556,0.01638888888888889,505.75138888888887,6,5
ca9dd71f2db93f715bbea6fdbd11e0cad4194d54c4763331bb82f561782a3159,0.0,0,51,4,51,0.7787114901960784,1.0,0.41434849237478216,0.0,1.0,39,0.7647058823529411,40,7.440150462962963,48.312523148148145,1.2439024390243902,40,39,1.275,1.0,7,0.875,0.9928571500000001,0.9928571500000001,0.11785715,35,0.975,0.875,51,40,11,0.7843137254901961,0.21568627450980393,17,17,17,0.5882352941176471,0.9411764705882353,0.806722705882353,0.5882352941176471,0.9411764705882353,0.7647058823529411,0.3529411764705882,0.3529411764705882,0,19.618738888888892,0.013472222222222222,454.62333333333333,3,3
2845b5edd3c2b977894675d6c83996f92f5ac3cc4f0a61a494a34e8d8a99b774,62.16,1,104,4,104,0.6696813942307693,0.912381,0.4249729404755729,0.0,1.0,48,0.46153846153846156,70,1.9736921296296297,72.4997337962963,1.4647887323943662,40,40,2.6,2.0,9,0.5212589249999999,1.0,1.0,0.478741075,17,1.0,0.425,104,77,27,0.7403846153846154,0.25961538461538464,35,35,34,0.6260563428571428,0.7695238,0.6118105882352941,0.2857142857142857,0.7428571428571429,0.35294117647058826,0.14346745714285714,0.4571428571428572,0,16.433252427184463,0.015833333333333335,880.4452777777777,4,4
a5a72f3838b3d70874ac4a07223544c0dcfa9e2358c85d6b628f44940c1e3e92,56.0,0,146,5,146,0.49122636986301366,0.583333,0.4638682280922997,0.0,1.0,51,0.3493150684931507,63,7.0613773148148145,70.56174768518518,2.28125,50,50,2.92,1.0,27,0.75428572,1.0,1.0,0.24571428,37,1.0,0.74,146,85,61,0.5821917808219178,0.4178082191780822,49,49,48,0.30524783673469386,0.6880466530612245,0.48015874999999997,0.10204081632653061,0.673469387755102,0.2708333333333333,0.3827988163265306,0.5714285714285714,0,10.5104061302682,0.011666666666666667,514.93,4,4
3a6fe01402333cdf3412fc08782a0ac13adeddf1953ee1df98fb770a0c2ca9ca,44.15,0,129,5,129,0.49044720155038757,0.428571,0.485385744332381,0.0,1.0,51,0.3953488372093023,67,2.045798611111111,69.17291666666667,1.8970588235294117,50,49,2.58,1.0,39,0.6500571399999999,0.99714286,0.99714286,0.34708572000000004,31,0.98,0.62,129,73,56,0.5658914728682171,0.43410852713178294,43,43,43,0.660046,0.5415282325581395,0.26976737209302326,0.627906976744186,0.5116279069767442,0.046511627906976744,-0.11851776744186049,-0.11627906976744184,0,12.586334635416666,0.009166666666666667,501.7463888888889,5,5
0971feccb4757660518949d4320c4ef50975fc055f4083ae75dc9a362f5d8a46,82.21,1,284,5,284,0.394406785915493,0.3,0.3960578702181804,0.0,1.0,52,0.18309859154929578,68,4.160856481481481,72.29761574074074,4.115942028985507,50,49,5.68,3.5,20,0.43103320000000006,0.99555556,0.99555556,0.56452236,16,0.98,0.32,284,192,92,0.676056338028169,0.323943661971831,95,95,94,0.43888191578947366,0.3667248010526316,0.37743499042553186,0.18947368421052632,0.17894736842105263,0.18085106382978725,-0.07215711473684205,-0.01052631578947369,0,5.77838241067923,0.017222222222222222,526.5536111111111,6,5
